0.84137931	0.841772152	0.872367581	0.865546218	0.518072289	0.84380177	0.791183295	0.74251497	0.500511771	0.6015625	0.894736842	0.809322034	0.606060606	0.950571891
0.84137931	0.841772152	0.872367581	0.865546218	0.543889845	0.84380177	0.791183295	0.74251497	0.500511771	0.6015625	0.894736842	0.809322034	0.606060606	0.231216458
0.84137931	0.841772152	0.872367581	0.865546218	0.543889845	0.84380177	0.791183295	0.74251497	0.500511771	0.6015625	0.894736842	0.809322034	0.606060606	0.607111413
0.84137931	0.841772152	0.872367581	0.865546218	0.574010327	0.84380177	0.791183295	0.74251497	0.466223132	0.6015625	0.894736842	0.809322034	0.606060606	0.486188984
0.84137931	0.841772152	0.827696235	0.865546218	0.574010327	0.84380177	0.791183295	0.74251497	0.466223132	0.6015625	0.894736842	0.809322034	0.606060606	0.89171199
0.84137931	0.841772152	0.827696235	0.865546218	0.604130809	0.84380177	0.791183295	0.74251497	0.466223132	0.6015625	0.894736842	0.809322034	0.606060606	0.762444322
0.84137931	0.841772152	0.827696235	0.865546218	0.604130809	0.84932393	0.791183295	0.74251497	0.466223132	0.65625	0.894736842	0.809322034	0.606060606	0.456659983
0.8	0.841772152	0.827696235	0.865546218	0.629948365	0.84380177	0.744779582	0.700598802	0.466223132	0.65625	0.894736842	0.809322034	0.696969697	0.018473384
0.8	0.841772152	0.827696235	0.865546218	0.629948365	0.84380177	0.744779582	0.700598802	0.431934493	0.65625	0.894736842	0.809322034	0.696969697	0.821784467
0.8	0.803797468	0.827696235	0.865546218	0.629948365	0.84380177	0.744779582	0.700598802	0.431934493	0.65625	0.894736842	0.759887006	0.696969697	0.444889004
0.8	0.803797468	0.827696235	0.865546218	0.660068847	0.84380177	0.744779582	0.700598802	0.431934493	0.65625	0.894736842	0.759887006	0.696969697	0.615704778
0.8	0.803797468	0.783024888	0.865546218	0.660068847	0.84380177	0.704176334	0.658682635	0.431934493	0.65625	0.894736842	0.759887006	0.696969697	0.792299488
0.8	0.803797468	0.783024888	0.865546218	0.660068847	0.84380177	0.704176334	0.658682635	0.431934493	0.65625	0.894736842	0.759887006	0.696969697	0.922241499
0.8	0.759493671	0.783024888	0.865546218	0.660068847	0.84932393	0.704176334	0.658682635	0.431934493	0.65625	0.894736842	0.759887006	0.696969697	0.738542179
0.8	0.803797468	0.783024888	0.865546218	0.660068847	0.84932393	0.704176334	0.700598802	0.431934493	0.65625	0.894736842	0.759887006	0.696969697	0.176315568
0.8	0.803797468	0.783024888	0.865546218	0.660068847	0.84932393	0.704176334	0.700598802	0.431934493	0.65625	0.894736842	0.759887006	0.696969697	0.405872183
0.8	0.803797468	0.783024888	0.865546218	0.690189329	0.84932393	0.704176334	0.700598802	0.431934493	0.65625	0.894736842	0.717514124	0.696969697	0.93590544
0.8	0.803797468	0.783024888	0.865546218	0.690189329	0.84932393	0.704176334	0.700598802	0.431934493	0.65625	0.894736842	0.717514124	0.803030303	0.917330004
0.8	0.803797468	0.783024888	0.865546218	0.690189329	0.85405721	0.704176334	0.700598802	0.431934493	0.65625	0.894736842	0.717514124	0.803030303	0.410438503
0.8	0.803797468	0.783024888	0.806722689	0.716006885	0.85405721	0.704176334	0.700598802	0.431934493	0.65625	0.894736842	0.717514124	0.803030303	0.894064185
0.8	0.803797468	0.783024888	0.806722689	0.716006885	0.85405721	0.704176334	0.700598802	0.431934493	0.703125	0.894736842	0.717514124	0.803030303	0.057880403
0.8	0.803797468	0.827696235	0.806722689	0.716006885	0.85405721	0.704176334	0.700598802	0.466223132	0.703125	0.894736842	0.717514124	0.803030303	0.353007328
0.8	0.803797468	0.827696235	0.806722689	0.716006885	0.85405721	0.704176334	0.74251497	0.466223132	0.703125	0.894736842	0.717514124	0.803030303	0.813539278
0.8	0.803797468	0.827696235	0.806722689	0.746127367	0.85405721	0.704176334	0.74251497	0.466223132	0.703125	0.894736842	0.717514124	0.803030303	0.009825992
0.8	0.803797468	0.827696235	0.806722689	0.746127367	0.85405721	0.704176334	0.74251497	0.466223132	0.703125	0.894736842	0.668079096	0.803030303	0.138921572
0.8	0.803797468	0.827696235	0.806722689	0.746127367	0.85405721	0.704176334	0.74251497	0.466223132	0.703125	0.894736842	0.668079096	0.803030303	0.202828037
0.8	0.803797468	0.827696235	0.806722689	0.776247849	0.859579369	0.704176334	0.74251497	0.466223132	0.703125	0.894736842	0.668079096	0.803030303	0.198782982
0.8	0.803797468	0.827696235	0.806722689	0.776247849	0.859579369	0.704176334	0.74251497	0.466223132	0.703125	0.894736842	0.668079096	0.803030303	0.604058862
0.8	0.803797468	0.827696235	0.806722689	0.776247849	0.859579369	0.663573086	0.74251497	0.500511771	0.7578125	0.894736842	0.668079096	0.803030303	0.272286321
0.8	0.753164557	0.827696235	0.806722689	0.776247849	0.859579369	0.663573086	0.74251497	0.500511771	0.7578125	0.894736842	0.668079096	0.803030303	0.198875029
0.751724138	0.753164557	0.827696235	0.806722689	0.776247849	0.859579369	0.663573086	0.74251497	0.500511771	0.7578125	0.894736842	0.668079096	0.803030303	0.015241743
0.751724138	0.753164557	0.827696235	0.806722689	0.802065404	0.859579369	0.622969838	0.74251497	0.500511771	0.7578125	0.894736842	0.668079096	0.803030303	0.74712554
0.751724138	0.753164557	0.827696235	0.806722689	0.802065404	0.859579369	0.622969838	0.74251497	0.500511771	0.7578125	0.894736842	0.668079096	0.803030303	0.445282203
0.751724138	0.753164557	0.827696235	0.806722689	0.802065404	0.865101529	0.622969838	0.74251497	0.500511771	0.7578125	0.894736842	0.668079096	0.803030303	0.932248582
0.751724138	0.753164557	0.827696235	0.806722689	0.802065404	0.865101529	0.622969838	0.74251497	0.534288639	0.7578125	0.894736842	0.668079096	0.803030303	0.466190825
0.751724138	0.753164557	0.827696235	0.806722689	0.802065404	0.865101529	0.622969838	0.74251497	0.534288639	0.7578125	0.894736842	0.668079096	0.803030303	0.418821761
0.751724138	0.753164557	0.827696235	0.806722689	0.802065404	0.865101529	0.622969838	0.74251497	0.57011259	0.7578125	0.894736842	0.668079096	0.803030303	0.846611078
0.751724138	0.753164557	0.827696235	0.806722689	0.802065404	0.865101529	0.588167053	0.74251497	0.57011259	0.7578125	0.894736842	0.668079096	0.803030303	0.525378892
0.751724138	0.753164557	0.827696235	0.806722689	0.802065404	0.869834809	0.588167053	0.778443114	0.600818833	0.7578125	0.894736842	0.668079096	0.803030303	0.202709977
0.751724138	0.753164557	0.827696235	0.806722689	0.802065404	0.869834809	0.588167053	0.778443114	0.600818833	0.7578125	0.894736842	0.668079096	0.803030303	0.672438599
0.751724138	0.753164557	0.872367581	0.806722689	0.802065404	0.875356968	0.588167053	0.778443114	0.636642784	0.7578125	0.894736842	0.668079096	0.803030303	0.83850396
0.751724138	0.753164557	0.872367581	0.806722689	0.802065404	0.875356968	0.547563805	0.778443114	0.672466735	0.7578125	0.894736842	0.668079096	0.803030303	0.019609962
0.751724138	0.753164557	0.872367581	0.806722689	0.802065404	0.875356968	0.547563805	0.820359281	0.672466735	0.7578125	0.894736842	0.668079096	0.803030303	0.681583244
0.751724138	0.753164557	0.872367581	0.806722689	0.802065404	0.880879128	0.547563805	0.820359281	0.703172979	0.8125	0.947368421	0.668079096	0.803030303	0.379633854
0.751724138	0.753164557	0.872367581	0.806722689	0.802065404	0.880879128	0.547563805	0.820359281	0.703172979	0.8125	0.947368421	0.717514124	0.803030303	0.832178747
0.703448276	0.715189873	0.910657307	0.806722689	0.802065404	0.880879128	0.547563805	0.862275449	0.738996929	0.8125	0.947368421	0.717514124	0.803030303	0.503028538
0.703448276	0.715189873	0.910657307	0.806722689	0.802065404	0.885612408	0.506960557	0.862275449	0.77482088	0.8125	0.947368421	0.717514124	0.803030303	0.709791574
0.703448276	0.715189873	0.910657307	0.806722689	0.802065404	0.885612408	0.506960557	0.862275449	0.77482088	0.8125	0.947368421	0.759887006	0.803030303	0.429069968
0.703448276	0.715189873	0.910657307	0.806722689	0.802065404	0.885612408	0.506960557	0.862275449	0.805527124	0.8125	0.947368421	0.759887006	0.803030303	0.304731804
0.662068966	0.715189873	0.955328653	0.865546218	0.802065404	0.891134567	0.472157773	0.898203593	0.841351075	0.8125	1	0.759887006	0.803030303	0.189710373
0.662068966	0.715189873	0.955328653	0.865546218	0.832185886	0.891134567	0.472157773	0.898203593	0.841351075	0.859375	1	0.809322034	0.803030303	0.193489293
0.662068966	0.715189873	0.955328653	0.865546218	0.832185886	0.896656727	0.472157773	0.94011976	0.877175026	0.859375	1	0.809322034	0.803030303	0.682529725
0.662068966	0.715189873	1	0.865546218	0.832185886	0.896656727	0.472157773	0.94011976	0.907881269	0.859375	1	0.809322034	0.803030303	0.302877862
0.613793103	0.715189873	1	0.865546218	0.832185886	0.896656727	0.472157773	0.94011976	0.907881269	0.859375	1	0.809322034	0.803030303	0.54190929
0.613793103	0.715189873	1	0.865546218	0.832185886	0.896656727	0.431554524	0.94011976	0.94370522	0.859375	1	0.809322034	0.803030303	0.150909662
0.565517241	0.670886076	1	0.865546218	0.832185886	0.896656727	0.390951276	0.94011976	0.94370522	0.859375	1	0.858757062	0.803030303	0.698212692
0.517241379	0.670886076	1	0.865546218	0.832185886	0.896656727	0.390951276	0.94011976	0.94370522	0.859375	1	0.858757062	0.803030303	0.378525291
0.475862069	0.670886076	1	0.865546218	0.832185886	0.896656727	0.350348028	0.982035928	0.979529171	0.859375	1	0.901129944	0.803030303	0.860409088
0.427586207	0.626582278	1	0.865546218	0.832185886	0.896656727	0.30974478	0.982035928	0.979529171	0.859375	1	0.901129944	0.803030303	0.854048857
0.379310345	0.544303797	1	0.806722689	0.832185886	0.896656727	0.274941995	0.982035928	0.979529171	0.859375	1	0.901129944	0.803030303	0.593824663
0.289655172	0.455696203	0.910657307	0.806722689	0.862306368	0.885612408	0.234338747	0.898203593	0.872057318	0.8125	0.947368421	0.717514124	0.909090909	0.496764356
0.289655172	0.417721519	0.546904914	0.756302521	0.771944923	0.828813051	0.274941995	0.419161677	0.425793245	0.8125	0.578947368	0.519774011	0.909090909	0.900186295
0.289655172	0.417721519	0.368219528	0.588235294	0.492254733	0.783846894	0.350348028	0.293413174	0.235414534	0.5390625	0.368421053	0.427966102	0.909090909	0.822006579
0.331034483	0.417721519	0.285258456	0.302521008	0.277108434	0.772802575	0.390951276	0.293413174	0.269703173	0.2109375	0.263157895	0.378531073	0.696969697	0.64519776
0.427586207	0.417721519	0.285258456	0.302521008	0.21858864	0.772802575	0.506960557	0.293413174	0.303991812	0.109375	0.263157895	0.329096045	0.606060606	0.818349722
